reviews.rating,reviews.text,reviews_year
5.0,"Nice and quiet area. Clean room. Good breakfast. Convenient to using the A.R.T. shuttle to Disneyland. Great and friendly staff, Rafael made checking in fun and easy especially since my wife was guest of the day . Lobby needs more space.We are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",2018
5.0,"Having a full kitchen is a great feature and breakfast included is a nice way to start the day. Our room was close to the office and that worked out well for us. Our only complaint was that the bathroom door, room 202, did not lock. All staff were very friendly anf helpful. A schedule for the shuttle would have helped and notification that there is a senior rate for the shuttle.We are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",2018
2.0,Overall we are Marriott Gold Elite members and have the Marriott credit card so we really do Marriott all the time but this is one of the locations that has very poor upkeep. Our room had a funny mold smell and the sink and shower did not drain properly there was the toilet paper roll that was broken a picture frame was not mounted correctly and fell to the floor. The microwave was mounted not at a level. And the list goes on...Thank you for taking the time to share your thoughts regarding this issue. We appreciate you bringing it to our attention. We will share your message appropriately within the organization. Edgar RiveraGeneral Manager,2018
5.0,"We thoroughly enjoyed our stay at XV Beacon. All of the staff was friendly and attentive. The location is perfect for exploring Boston and for anywhere a little further, a driving service is offered. The driver, Mark, was very friendly and made sure to point out notable sites along the drive. The rate is expensive, but we enjoyed the high-level of service with multiple tidy services offered each day. The room was very comfortable for us.",2018
4.0,The hotel itself is lovely and the staff were very kind and helpful. Just a couple of downsides the shower gel was low throughout our stay and you could get hardly any out i was a bit surprised this wasn't checked during housekeeping. The shower itself also wasn't very powerful. We had a clock in the room but it wasn't showing the right time and appeared to be out of battery didnt think this looled very good. The air conditioning was quite noisy but you could get a good temperature. We enjoyed our stay though as i said just a few minor things.,2018
5.0,Nice place with a great staff. This place is clean and well maintained. Being Massachusetts there are no alcoholic beverages during the managers reception. The breakfast was great too. The bar remains open until midnight and is a great place to unwind after visiting the city.,2018
5.0,"Unbeatable location next to Newbury street. Lovely clean, comfortable room with amenities . Generous continental breakfast. Coffee and tea always available (often with delicious cookies) Very friendly helpful staff. Very easy to come and go as they give you the code. Third time staying here.Thank you for your kind words. We always enjoy seeing you and your family! Looking forward to welcoming you again!",2018
5.0,"If you are looking for a hotel near the French quarter and want luxury and service - this is the hotel for you. All rooms were clean, a good size and beautiful.The staff were so helpful and we are in the hotel restaurant a couple of times and the food was delicious and very helpful staff.When we come to New Orleans again this hotel is a must for us.SandGT,Thank you for taking time to leave feedback on our hotel! We take pride in giving excellent service for everyone who walks through our hotel, and are happy to hear that you loved your stay with us, as well as the helpfulness of the staff! The Food Beverage team will be thrilled to hear of your love of the food as well! We are lucky to work in a historic property in its prime location, but know that without a consistent level of top notch service our guests would choose one of the many other options nearby. Again, thank you for promoting us on TripAdvisor. We look forward to hosting you during your next stay! Have a wonderful day!",2018
4.0,"Very nice staff. (They must have fired all the the rude people I read about in the reviews. LOL) Safe area (for New Orleans. For the people who said it was in a bad neighborhood, this is not Mayberry. ) The cost was a bit excessive in my opinion. Over 250 for one night ( although that did include parking. and it was an event weekend.) The facilities are nice. You can sit on the wrought iron balcony and watch the French Quarter wake up. The location is convenient and close to everything. The only reason this is not a 5 star review is that the shower was dirty. For that kind of money, I at least want to wash my old behind in a clean shower. The bed was VERY FIRM. It was too firm for my wife and me, but I hear some people like firm mattresses, so this would be right up your ally if you do. The second floor seems to be the best as far as views, I think. Third floor could be a beating on older folks because of the stairs. Also, there are two seperate hotels. I saw where a lady was complaining about having to walk from the office to another building. This is because she went to the wrong one, initially. There is French Quarter Suites, and New Orleans Courtyard Hotel. I think the NO Courtyard is a little higher end. Overall good experience. I will be back, but not on an event weekend.",2018
4.0,"This is a lovely hotel where one is made to feel very welcome. An extra bonus (for cat lovers, at least) is Claire, the resident cat. The hotel is ideally located for exploring the utterly charming French Quarter. Our room was beautiful and very comfortable but as this is an old building, it is not very soundproof and other guests talking in the courtyard and entryway and wheeling their luggage around disturbed us early each morning - at 4am during the first night. The Frette linens and Molton Brown toiletries were much appreciated luxury touches. We were however disappointed by the breakfast - we ordered toast in preference to biscuits and one slice of toast each seemed rather meagre. Be warned - the coffee is flavoured with chicory - a New Orleans tradition but not to our taste. I would recommend this as a place to stay if you are happy to put up with the quirks of an old building but suggest eating breakfast elsewhere.We usually do have pure coffee in the freezer. We don't get many requests but we try to stay prepared. You simply needed to request it. I doubt that anyone could find breakfast spots in New Orleans that serve pure coffee. New Orleans traditional caf au lait is French roasted chicory coffee served with an equal part of warm milk. That is what we serve. That is what Caf du Monde serves. We are famous for our buttermilk biscuits but we do keep gluten free and whole grain bread for the guests who don't eat white flour. I do apologize that you were served only two slices of toast. An order of biscuits if four therefore an order of toast should also be at least four.Please if your travels bring you back to New Orleans give us another try. In addition to the tea , hot chocolate and iced coffee that are always available we will brew pure for you each morning. We will also give you a room on the second or third floor or even on the other side of the street so if we have late arrivals or early departures you won't be disturbed.Claire would be disappointed if you went elsewhere and so would I",2018
5.0,"Even before I arrived at Soniat I had an insight into the warm hospitality that was the theme throughout our stay. From the warm, helpful welcome from Mark and his coleague, to the professional manner of Calvin, the housekeepers and the managers, they could not do enough. I hesistate to use the term hotel to describe Soniat, that's like calling Buckingham palace a house. The rooms are luxurious, I really want that bed in my home. Situated on a peaceful street, with a church next door, and well situated to get around the French quarter, and other attractions. Everything is quaint, peaceful, and friendly, a haven. The setting is beautiful courtyards, with water features, classical music played softly, and a well stocked honour bar, what more could you want...wait did I mention breakfast No meals are served apart from breakfast and I absolutley rate it as a five star experience, my first taste of American biscuits was fab, they have to be the best biscuits, fresh orange juice, great coffee (apologies I'm drooling just thinking about it). It was a great choice, we hope to be back and I am more than willing to recommend it to anyone looking for an oasis of calm, warm hospitality. Go, you won't regret it.Wow!You have made my day!What a kind and thoughtful review. Thank you so very much for taking the time.It would be a real pleasure to welcome you back.",2018
1.0,"Absolutely disgusting!!! I rather stay in my car!!! Everything about this place is gross.. including the rude staff. This is not the Tropicana and should not be promoted as if it was apart of it. I will NEVER stay here again!!! Broken mirrors, dirty towels, smelly smoky room, old food in the refrigerator from a prior guest, toilet paper was on the floor, shower was moldy, creepy old elevator that sounded like it was going to break down... JUST PLAIN GROSS",2018
5.0,"Nice hotel, friendly staff, clean rooms, good included breakfast, nice pool and VERY close to the parks (5 minutes walk). Can totally recommend. We had the suite, and it was perfect for a family of five.",2018
1.0,"Very old hotel that caters to low class clientele. Being near Disneyland, this hotel is a fly trap to families who cannot afford something nicer. There were children running around all hours of the night and day and the hotel staff did nothing to keep them quiet. Our first night there we had a family above us with small children who kept running around the room and because of the noise we assume they were jumping off the furniture. We complained to the hotel staff and nothing was done to stop this. It continued until well after 11 PM and night.The second night we were there, we had a family with small children next door to us and it was apparent from what we saw, they were there with other families who also had small children. They were kept there doors open and the children were running up and down the balcony with no supervision. At 6 AM the next morning, someone was pounding on the door next to us very loudly and yelling fire, fire, fire. It woke up the people next to us so they opened there door and began to play loud rap music until about approximately 9 AM when we left. We were on the second floor near the office and all of this activity was extremely loud and had to have been heard at the office, but no action was taken to stop it.I would never stay at this hotel again!!!!Thank you for taking the time to write us a review. We are extremely sorry for the experience you had at our hotel. This is not something normal. I am also suprised our staff did not address the issue immediately. W hope you will give us another chance in the future to win back your business.",2018
4.0,"The rooms were comfy and big. Not many minutes from the boardwalk or city centre. On the negative side the surrounding area is a bit gritty, but that is a AC problem, so you really cant blame the hotel.",2018
1.0,"We were invited to the wedding of a close family member in San Diego with only 3 weeks notice. A friend got us two rooms at Rodeway Inn Qualcomm at a discounted rate to help us with travel expenses. We received our confirmations 15 days prior to check in.On the very morning we left for San Diego, we received a phone call from the manager of Rodeway Inn Qualcomm telling us we were not eligible for the discounted rooms, and our reservations had been cancelled. There was no offer to keep the reservations at the standard rate the reservations had simply been cancelled and the rooms were no longer available. When asked why he would do this on the day we were due to check in, the manager basically told us he did it because he could.We understand that hotel policies may limit the availability of discounted rooms, but we should have been notified earlier so we could make other arrangements. We set off to San Diego with no accommodations. This was certainly the worst customer service we've ever experienced at any lodging establishment.",2018
5.0,"I cannot say enough about this outstanding hotel. Everything was top notch! The valets and front desk went out of their way to make our stay enjoyable, easy and memorable! La Jolla is so beautiful and upon our return we will only stay at this amazing property!",2018
5.0,"We wanted to take a quiet moment to thank you and the staff at the Grande Colonial for an extraordinary stay. The staff was professional and attentive, the facility had old world charm with modern amenities and the food and drinks were a delight.Thank you, Jccwins. We appreciate you taking the time to post feedback here on TripAdvisor. Our staff and the warm, gracious, and genuinely-friendly service they provide is our greatest asset. And I am so happy to see that reflected in your review. We look forward to welcoming you back again in the future. Best regards, Terrence Underwood, General Manager",2018
5.0,"We had a wonderful 5 day stay here! We enjoyed everything about this hotel. The staff was friendly, housekeeping was great, the grounds were well kept and constantly being worked on while we were there. The breakfast was exceptional. Its close to beaches and San Diego attractions I would absolutely recommend this Marriott and stay here again and again. Thanks for a great stay!Thanks for the top score review. I am confident that future travelers to San Diego and to our hotel will find your review very helpful. Please come back and see us again in the future.Regards,Jonathan CorrellGeneral Manager",2018
5.0,"Great place to stay, Justin at the front desk gave us a warm welcome. Our room was really nice and clean. We really appreciated the service that Maria our breakfast attendant gave us during our morning.Dear Rafa2408,Thank you for taking the time to review your stay, I 'am delighted to hear you enjoyed your suite and the service our staff provided. We work extremely hard to ensure we provide exceptional service to each and every guest. I will ensure I give Justin his kudos for the service he provided! Thank you again for your time and we hope to serve you again when your travels bring you back to Scripps, Poway.",2018
3.0,"Our family of four stayed at this hotel for a night. The room had a king size bed w/ sofa bed. The room was small. the room was renovated recently but it didn't feel like it. The place was still under construction. Breakfast was very ordinary , Juice machine was not working and staff had hard time keeping up with the refilling food stuff that were being consumed by the hotel guests.Dear Sdtourist,Thank you for taking the time to review your stay, we do our best to execute exceptional customer service and we clearly did not during your stay. Please except our sincere apologies. We have put guidelines in to ensure we provide phenomenal service to all our guest. Thank you for the feedback and if your travels ever bring you back to Scripps, Poway we hope to serve you again.",2018
5.0,"Excellent place to stay for some fun and traveling convenient airport shuttle and great staff nyja at the front desk amazing helpful and so was the engineer Albin ai believe it was I will definitely be returningHello, Thank you for choosing to stay with us. We are happy to hear you enjoyed your stay. Please come again the next time you are in town.",2018
5.0,"We alway stay at Hyatt whenever we finish Orlando trip before our next day flight. Check in and out were as smooth as usual, The room is quite large for 3 of us spreading our luggages, and it is also very clean. The kids were fancinated by the newly installed bathroom in-mirror clock.",2018
4.0,"Second time for us in this hotel, and as before very nice place. Location is excellent to visit the Napa valley area. Centrally located to visit the wineries and near the downtown area. Staff is very nice and helpful. Accomodations very good. We had an issue the second night where we requested a change of room because we had a very noisy and rowdy family in the room above us. The type of inconsiderate people existent in todays society. It is not the hotels fault. Vincent, in the front desk, was very helpful in getting us another room in the 3rd floor.It pleases us to know you had a good time while visiting our hotel, thank you very much for taking the time to share your review. You are welcome back anytime!Hilton Garden Inn Napa Management",2018
4.0,"We had a corner suite on the 8th floor this past weekend and were pleasantly surprised by the large size of the room and bathroom. Upon check-in, we were told that the pool and roof bar were on the 9th floor. We had concerns about possible noise only being one floor down, but our stay was very quiet throughout the weekend. Pluses:The room was very clean and nicely furnished. Customer service was excellent. We called the front desk to request a fridge for medication and it was delivered within 5 minutes. We also saw a couple gift items in the gift store early on Sunday morning before our flight out but the shop had not opened yet. The manager was kind enough to open the store for us an hour beforehand so that we could make our purchases. The hotel is only a short 5-10 mins walk from the French Quarter. High quality, soft toilet paper and high quality toiletries and linens provided. Nice brushed nickel finishes in the bathroom. Complimentary water in the room.Minor Issues:King-sized bed was a bit lumpy and sagged except for the middle. We would have preferred a smoother, firmer mattress. The power buttons and volume buttons on both remote controls for the TVs did not function. The next day, we finally found the joystick button on the bottom middle frame of each TV to control the volume and power. We did not use the pool, but it is very small.We are delighted you enjoyed your time at NOPSI. Let us know when you are travelling back to NOLA and we will ensure your stay is most memorable. Warm regards, Ellen LeMaireGeneral Manager",2018
5.0,"We booked Nopsi for my 40th birthday and this hotel lived up to my expectations. My spouse is a lifetime Marriott Platinum member so we have had our fair share of hotel stays. The service and hospitality was amazing. The staff was courteous without feeling stuffy...the best way to describe them was authentic with a large does of Southern hospitality and they were all wonderful.They upgraded us to a better room which comprised of a wrap around view. The upgrade was complimentary even though they were fully booked. Two thumbs up and what a wonderful way to kick-off my birthday.The hotel bed is amazing. I described it as feeling hugged but not hot. I received the best sleep and my spouse said the same. I'm a side sleeper and he's a back sleeper so it's shocking that we both like the mattress.The bed was so comfortable that I emailed the hotel to get the make of the mattress and will order it for our own home.We frequented the lobby bar and the drinks were on point.I don't recall the name of my drink but it reminded me of salty plum but our bartender described it as vinegary. Personally, I thought it was well-balanced. The Frenchman was also well-made here. The rooftop bar was a scene but not compared to Orange County or LA. Much less pretentious and the skyline was pleasant.As others have mentioned, the hotel is not in the middle of the action but walking distance to Bourbon St and many of the best local restaurants (GW Fins being my fav for the grilled oysters and desserts).Bottom line, I would stay here again the next time we are in NOLA.Sara, thank you so much for choosing to stay at NOPSI! Its wonderful to learn that you had such a fun and memorable 40th birthday with us. We love making all occasions special, and were delighted to have won you over. A terrace room overlooking the city certainly provides an unforgettable experience. We hope you and your husband will make visiting us an annual birthday tradition so that we may treat you to more pleasant surprises!Warm Regards, Ellen LeMaireGeneral Manager",2018
5.0,"Our holiday stay at the NOPSI was PERFECT! The hotel and the architecture are spectacular. The staff, from housekeeping to management, was professional, efficient, polite and friendly. The service was just as one would expect from a luxury hotel. I can't say enough about the bartenders at all 3 bars. They were knowledgeable mixologists, friendly and efficient. The view from the rooftop bar is grand and so is the atmosphere. The lobby bar is beautiful and the live music in the evenings was a wonderful treat. Room service was delivered quicker than anticipated and was delicious! Our breakfasts were first class! The 3 egg omelet Pontchartrain, Porchetta Hash and Eggs, Pecan Belgian Waffles and 1/2 Ruby Grapefruit Brle were the best room service meals I believe my husband and I have ever had for breakfast. The room service wait staff was polite and friendly. Although we did not dine at Public Service during this stay, we have in the past and found the food and service to be exemplary. Christmas morning we were greeted with a stocking hanging on our door. The stocking was filled with fresh fruit, candy and baked goods. What a wonderful surprise! The accommodations were beautiful and comfortable. My husband is generally very uncomfortable sleeping in hotel beds and lounging on hotel furniture, but he was very comfortable during our stay at the NOPSI. He was so pleased, that he has already booked the hotel for a return business trip in the near future. Love this beautiful hotel in my favorite city! Can't wait to return.Sharon, Thank you for sharing your wonderful review on TripAdvisor. I am thrilled that you enjoyed a little lagniappe on Christmas morning as well as phenomenal service throughout your stay. It is an honor to be your hotel of choice in New Orleans. Our team looks forward to welcoming you again on your next visit. Warm regards, Ellen LeMaireGeneral Manager",2018
5.0,"The hotel was new and fresh and loved the fact the old, city, utilities building was repurposed and refreshed. The staff was friendly and everyone helpful. The location was far enough away from the French Quarter to be quiet but still within a 10 minute walk. Class Act all the way!It's great to hear from you and I'm glad you had a fantastic stay at our hotel. Your comments to location and staff are gratefully received and we hope to welcome you back soon.Warm Regards, Ellen LeMaireGeneral Manager",2018
5.0,"Close to parade routes, walking distance to the French Quarter but not in the middle of it it! Nice roof top bar and pool and view of the New Orelans areas. Would definitely stay hear again when New Orleans.",2018
3.0,"Hotel work in progress. Pretty enough and nice roof top bar. Tiny gym. Terrible WiFi and worse service and effort in dining room. Its not a great deal with these issues. If they care they can improve but not clear they do. Also my room was not clean until 6 on the day we checked in forcing us to wait 2 hours. Thank you for choosing NOPSI! We appreciate your feedback. I am disappointed to hear that service did not meet your expectations. If travels should bring you back, we would love the opportunity to demonstrate our service levels in the future.Warm Regards, Ellen LeMaireGeneral Manager",2018
5.0,"We stayed at the NOPSI Hotel for the LSU game at the Dome. It was a wonderful surprise! It was an easy walk to the Dome from the hotel. The hotel was beautiful! Our room and the bed was fantastic! The staff couldnt have been nicer or more accommodating! We couldnt have been more pleased. Will definitely stay here again on our next trip to The Big Easy!!Thank you for choosing NOPSI! It's a pleasure to learn the numerous things that made your time with us unforgettable. We look forward to welcoming you back in the future. Warm Regards, Ellen LeMaireGeneral Manager",2018
5.0,"This location is perfect: it's walking distance to the French Quarter and to the Business District, yet it's far enough away from the craziness of Bourbon Street that you can get some sleep, if that's your thing. Everyone is very friendly. Rooms are modern and comfortable. Nice shower. The bed was a tiny bit too soft for my liking, but it didn't tarnish my experience in the least.Thank you for taking the time to review your stay with us as we appreciate hearing how much you enjoyed our property and service provided. Sounds like our rooms and staff exceeded expectations which is our ultimate goal and know that our team will be commended for their efforts. It was a pleasure to have you as our guest and we look forward to having you stay with us again.Best regards,",2018
5.0,"A little pricey, however the location and service was excellent. Breakfast is not the best, at least as a Diamond level is complementary. I highly recommend this property, location, staff and rooms are excellent. Thank you for taking the time to write this review of your stay and we are delighted to know you enjoyed almost everything about your stay. We are currently transitioning our restaurant and trying out some new items and processes, please know that the breakfast service will improve as this is a main priority. It was our pleasure to have you as our guest and do hope to have you stay with us again.Best regards",2018
5.0,"We were taken aback by the staff, especially Jalan who since we walked in took care of us. We felt like royalty! They secured a bottled of champagne and treats for our 22nd wedding anniversary ... so very kind! The hotel is lovely, a boutique stay with a Hilton flair. Its modern but not over the top. Very clean and very comfortable with a great rooftop bar. It is not in the French Quarter so beware we actually liked that as we know NOLA well. Surely a destination to be considered. Thank you for taking the time to write this wonderful review of your anniversary celebration at our hotel. We love to hear back when we not only meet but exceed expectations. Jalan is certainly a rising star on our staff and has been commended for his efforts in taking great care of you. It was our pleasure to have you as our guest and hope to have you back for another visit very soon.Sincerely,",2018
5.0,"You do not want to miss this gem! From the moment you enter the front door to the time you leave the experience is like none other in NOLA. Beautiful hotel, great staff, rooms are perfectly cozy and a little like Vegas. Rooftop bar ambiance is clutch with a great view! Quiet and perfectly locatedThank you so much for taking the time to share this rave review of our hotel. We love hearing compliments such as this and how our property, service, and amenities created such a wonderful experience. It was our pleasure to have you as our guests and do hope to have you back for another visit real soon.Best regards,",2018
1.0,"Toilet paper is like sandpaper. Billed for charges that even the staff can not explain and having to make numerous repeat calls to get corrected. A week later and STILL not corrected. If you stay, get your bill before you leave the property! Coffee was offered in lobby first day and then STOPPED Seems as if the restaurant is struggling and they wanted people to purchase coffee vs offer. Pitiful. One of the worst hotel stays I have had, especially from a Hilton. Location is not the best eitherThank you for taking the time to share this feedback and we apologize for any issues you encountered during your stay. Your feedback is very important to us and so please contact me directly to discuss further so that I can address accordingly.Regards,",2018
5.0,"My husband and I decided to head South to spend our April 2018 birthdays in New Orleans. Our stay at the Troubadour was perfect. The entire staff (especially Jalen at the front desk and bellman) made our trip memorable and worth a return stay. This will be our home away from home whenever we're visiting New Orleans. Oh, and the buffet was simply marvelous!Thank you very much for choosing The Troubadour to celebrate your birthdays with us and we are delighted to know you had such a great time. We will be sure to share this among our team so they know their efforts did not go unnoticed and we do hope to have you back for another visit real soon.Best regards,",2018
4.0,"The staff is very friendly and helpful! Rooms and hotel are very clean! The rooftop bar was very nice we really enjoyed the music the view! The rooms are big but it was plenty enough room for my wife and I. Lastly I loved the location! 15 mins away from Bourbon St. and the French Quarters ! Which was wonderful so we didn't have to worry about the loud party crowds!!Thank you so much for taking the time to review your recent mini vacation with us and we are delighted to know you had a great stay. We will commend all of our staff for exceeding your expectations with our service provided. Your business is very important to us and we look forward to always being your hotel of choice whenever you visit our city.Best regards,",2018
5.0,"Had a fantastic stay at the Troubadour. The hotel staff was very friendly and helpful with suggestions for restaurants. The hotel was clean and modern. The only negative was that the walls are very thin but didn't bother us too much. Everything else well surpassed my expectations. Thank you very much for the five star review!!! We love to hear that we exceeded just about all expectations which is our ultimate goal with all of our guests. Please know that our walls were actually built thicker than what was recommended for a hotel when we completed this renovation, may have been a case of noisy neighbors that we could always try to assist with once reported.We appreciate you staying with us and do hope to have you back for another visit real soon.Best regards,",2018
5.0,"This hotel was awesome the rooms were great the staff was awesome the location was perfect the only draw back to this hotel is the 40 for valet parking however there are other cheaper options close to the hotel the roof top bar was really cool the breakfast was excellent overall the hotel gets a 97 out of 100 score from meThank you so much for taking the time to share this great review of your stay and we are delighted to know how much you enjoyed our property and service provided. There are cheaper options of parking around the area which is due to them having less labor and security costs than ours but yes they are conveniently located should guests decide to utilize those options. Your business and feedback are very important to us and we look forward to having you stay with us again whenever your travels bring you back to New Orleans.Best regards,",2018
4.0,"Carl was great. Carl was the concierge and he helped us with touring New Orleans. The rooftop was the best part of the hotel. It had a stylish bar and a view of the city that you only get from this hotel Thank you so much for taking the time to share this feedback about your recent stay with us and we are delighted to know you had an excellent stay. You are correct in stating how wonderful the view is from our Monkey Board Rooftop Bar and also about the job Carl does as our concierge. We appreciate having you stay with us and hope to have you back for another stay real soon.Best regards,",2018
5.0,"I love this hotel. It was cheaper than the ones - Sheraton and Marriott on Canal - where a conference I was attending was held. The decor is beautiful (Erykah Badu-like art on the wall and retro galore with a bit of artisan flare). My room was at the end of the corner and I didn't hear a thing, a privilege when traveling in a major city. The front desk manager called later to see if I had a good stay. Shout-out to Kavana at the front desk who was kind up my check out and departure as well as the people working in the first floor restaurant. The endive salad and fish was a perfect meal. The roof top bar looked like a lot of fun, but aside from a quick snap shot, I didn't stay as I needed to decompress from my travels. But I shall return. 12-15 minute safe walk to the Quarter. Take Rampart or any parallel street to Canal and head toward river.Thank you for taking the time to review our property and we are delighted to know you had a great stay with us. It sounds like every part of your experience at our hotel was perfect which is music to our ears. We certainly appreciate you staying with us and look forward to having you back as our guest whenever your travels bring you back to Nola.Best regards,",2018
5.0,"The art deco decor and large floor to ceiling windows created a festive yet zen atmosphere. There was a hiccup upon check-in with the system being down but generally speaking, service was great and staff very friendly. After check-out I realized I was charged for something incorrectly and Chris addressed it immediately and was able to correct it without hesitation. Great location and intimate feel came with friends but will revisit with spouse.Thank you so much for taking the time to review your recent stay with us and we are delighted to know you had a great stay. We appreciate the feedback as it's very important to us and we will be sure to commend Chris for resolving the issue you encountered quickly and efficiently. It was a pleasure to have you as our guest and look forward to having you back for another visit real soon.Best regards,",2018
2.0,"Not up to HHonors standards. Beautiful property, nice rooms and bath room nice clean carpets and bedding / bed comfort. But, NO HOT WATER for 25 minutes - each morning. Yes, we were told to wait 20+ minutes for the hot water to get up to the room level. And, the internet didn't connect, so we (my traveling partner - in another room) had to use the 'staff' WiFi with their password.Thank you for taking the time to share this feedback and we do apologize for not meeting expectations during your recent stay. I will review all aspects of design and address accordingly to ensure our guests enjoy their time as our guests. The boiler at our hotel did experience a mechanical issue that we addressed as quickly as possible but this did however cause our guests to experience no hot water for a period of time. Please know that this was not due to anything other than bad luck and timing. Our boiler is very new and plenty big enough for our hotel, this was an isolated issue that has been corrected moving forward. We are however happy to hear that you felt safe and secure while staying with us and do hope to have you back as our guests the next time you travel to New Orleans. Sincerely,",2018
5.0,"Very pretty hotel. There was Wonderful lady at the check in desk and she handled everything with ease. We had a little bit of an issue but she was so great she didnt make it an issue. The room was spacious and quiet. Everyone and I mean everyone was helpful and friendly. The rooftop bar called The Monkey Board was so terrific. Saturday night was a fun dance party and Sunday afternoon we enjoyed the sun and had some of the most delicious crawfish i have ever had. Thank you so much for this fantastic review of your stay and please know that it has been shared among our team. Chef Dana will be thrilled to know how much you enjoyed his crawfish and its always nice to hear when the team exceeds all expectations of our guests.We appreciate you staying with us and look forward to always being your hotel of choice in New Orleans.Best regards,",2018
5.0,"As a lifetime Diamond member, I have stayed at many Hilton Properties. Several within New Orleans. The decor is contemporary and colorful. Rooms are spacious and well kept. The best part of my stay was the staff. Carl was especially helpful and made our stay easier. i will definitely be back.Thank you for taking the time to write this excellent review and for choosing our hotel as your place to stay during this recent trip to New Orleans. It sounds like our property and service provided exceeded all expectations which is our ultimate goal with all of our guests. Carl will be commended for his efforts in going above and beyond to ensure you were well taken care of and we look forward to having you back as our guest very soon.Best regards,",2018
4.0,"Clean, comfortable bed and modern dcor. A very nice rooftop bar but there are times this place gets too busy for the number of employees, so services gets a 7 (from 1-10) Good value on alcohol.The breakfast service is super good, the have a buffet style and fresh omelette's made to order. Must say this hotel does not really cater to the business traveler, no comfortable desk area in room, no place to make a few copies (i.e. business center) For a vacationer this is super great place, clean, location and good staff.Thank you for taking the time to share this review of your stay and for providing this feedback. Please know that this will be shared among our team leaders as we work to improve in all areas so that all guests have what they need to thoroughly enjoy their stay. It's great to hear how much you enjoyed our breakfast service, location, and most aspects of our property. We appreciate having you as our guest and look forward to having you stay with us again should your travels bring you back to the area.Regards,",2018
5.0,"Very good , all excellent, TONY D. Very attentive and friendly as a great friend , many greetings, in general excellent my stay, the room I love has a very nice views of the city. I RECOMMEND IT EXTENSIVELY.Thank you for taking the time to review your stay and we are happy to know that our service and property exceeded expectations. Tony will be commended for doing an excellent job and we look forward to having you back for another visit real soon.Best regards,",2018
5.0,"The Troubadour was an awesome hotel for us! I absolutely LOVED the decor. The bed side tables couldnt be beat! The roof top bar was an incredible view and it was even more special because thats where my boyfriend proposed! I couldnt ask for a better view. Its a nice central location and the food market next door was awesome! The only thing I wish was better was the valet service. They werent very timely and one of them gave us serious attitude. Other than that it was incredible and I would 100 go back!! Thank you so much for taking the time to share this lovely review of your stay with us at The Troubadour. It was truly our pleasure to be a part of this special moment and congratulations on your engagement. We appreciate having you stay with us and look forward to having you back as our guest anytime your travels bring you back to New Orleans.Best regards,",2018
1.0,"I was charged 244 for a one night stay in a very average room, I expected far better for the price sadly this is a similar standard of a holiday inn or days inn who are far cheaper. Staff were friendly enough, reception appeared to be under construction, I shall not be using this Marriott againThank you for your recent comments regarding the hotel. I understand the importance of receiving a value of staying in a downtown hotel, and Im sorry you didnt feel you received that value while staying in the hotel. At this time, the hotel is undergoing a major re-imaging of the lobby space and exterior with additional plans to begin the rooms and fitness area. Once this is completed, I hope you will give us another opportunity so you may see the value of the location and to gain your loyalty. Thank you again for your feedback.",2018
4.0,"This hotel is on a well-known avenue and literally across Lake Union. You can see from your hotel room window all of the lake tours available and boats to rent. So many people walking, jogging, and biking around the lake. Make sure you go for a lake view room. Just down the street there are some good places to eat like a BBQ place and Art Mable 21 restaurant. The staff is the best, very helpful and friendly. What I enjoyed the most was their breakfast Acai bowl, so good and an energy boost to start the day right. WiFi is always free and I had no issues.Dear EndyBOSTON,Thank you for sharing your feedback! I am glad to hear that you enjoyed your time at our hotel with the surrounding area being active and upbeat, matching the mood and view of the beautiful Lake Union. The Bistro's Acai Bowls are the best and I'm happy you had a chance to enjoy them at the top of your morning here. We pride ourselves with our staff service and hospitality, so knowing that we were able to take care of our loyal guests, like you, is an absolute delight! Can't wait to have you staying with us again whenever your travels bring you back to Seattle.In hospitality,Alina C.",2018
2.0,The hotel is new and the rooms are very nice BUTthe waiting time for the elevator in the morning can be up to 20 minthe Que for breakfast is so long and you cant even get a seatno poolrooftop is closed in winterthe free shuttle bus... you need to wait from 30-45 min for 5 min drive and 15 min walkhouse keeping do very little - room was not cleaned as expected when you call the reception it takes 5-10 min to be answered,2018
