reviews.rating,reviews.text,reviews_year
4.0,"This hotel gave us a perfect location for our short trip to Seattle. Located directly next to the Space Needle, Chihuly Gardens, the Monorail and Seattle Center was beyond our expectations!! They offered a shuttle to all locations within a mile and we used this many times. Clean and courteous shuttle drivers as well!",2017
5.0,"Very impressed with this hotel. Great location opposite the Space Needle - and the monorail ran past our windows - no noise at all!So convenient for getting quickly into the centre for all your sight seeing. Rooms are comfortable and clean, with little kitchenette facilities. Breakfast buffet was good, and there are ready meals and snacks to purchase from the front desk area if you arrive late and want to rustle up a quick bite in your room.Ideal for families travelling to Seattle this was a comfortable and well equipped base.Recommend and would return.",2017
4.0,"We stayed at Hyatt House Seattle Downtown for two nights. It is a convenient hotel with studio style rooms. It is well located right in front of the famous Space Needle. You have to walk about 15 minutes to Pike Place and the Centre but that is still very convenient. Breakfast was included, but we did not make use of it. They do have a small bar and Happy Hour in the lobby (we did not make use of that either but saw the sign). Staff is very friendly and helpful. It is one of those places where you get exactly what you paid for and know what to expect. Good space, comfy bed, big shower and anything you need to have a comfy stay. Only thing: the elevators are ridiculously slow we stood down waiting for one car to arrive what felt like ages. And we are happy to spend our last night there as well on our way back home.",2017
5.0,"Comfortable, quiet, friendly staff. The lobby is amazing and a great place to meet for drinks. The room I had was small, but functional. Elevators were always available.Overall, this is a nice gem in downtown Philadelphia close to City Hall and restaurants. I highly recommend it.Todd,Being a part of the opening team, I have said from day one, even during construction, that our lobby would be the most beautiful and exciting in the city. It is always great to hear that our guests such as yourself feel the same! Our team is always working hard to ensure that you have a quiet and relaxing stay, and I am glad that you felt we were successful in that attempt. I hope we see you again soon!Best,Andrew DrydenAssistant General Manager",2017
5.0,"The Aloft hotel is in an excellent location, it is right next to city hall and the market and walking distance to so many other shops and restaurants. The hotel itself is extremely clean as was the hotel room. The room was on the smaller side, but if you're like me and my husband, you're not there to spend all your time in the room. It was plenty of space for the two of us. The bar downstairs is nice, we each enjoyed a cocktail there one of the nights. The only negative I would say is the expensive valet parking, however we went one block north on broad st and found parking for 15 dollars a day. Overall a great stay and highly recommended. Lindsay,Thank you for your kind words! We truly are fortunate to be in the heart of so many great things that Philadelphia offers. I am so glad to see that you enjoyed your stay so much, and that you were able to relax not only in your room, but at WXYZ Bar as well. I look forward to welcoming you back the next time you visit our fine city!Best,Andrew DrydenAssistant General Manager",2017
5.0,Great stay at this hotel. The staff are wonderful! The hotel is very close to City Hall and Reading Terminal. Great outdoor patio and fun lobby. The rooms are nice and bed comfortable. Hallways are a little narrow but is an older renovated building. Definitely would stay here again.,2017
5.0,"Awesome hotel in an awesome location in an awesome city. The staff went above and beyond. The style of the hotel was great. We had an awesome view of city hall. Perfect central location to do anything in Phily.Perryjo9,Thank you so much! Awesome is certainly the word I would also choose to describe our team, they are the best in the city, and we are truly fortunate to have them all. I am so glad to hear that you enjoyed yourself so much, and I hope that we have the chance to see you again soon!Andrew DrydenAssistant General Manager",2017
4.0,"The Saint is about as well located as any place in key west. There are 2 (hidden) side entrances/exits as well as the main one on Eaton street. if you use a gps, DO NOT enter the Duval street address -- you will end up going in circles.Main entrance is up a few steps. you can park in front for 15 minutes, and if you have luggage, go inside and ask for help.room 113 is on the main floor, and mostly dark since the shutters need to be kept shut during the daytime (there is a busy walkway right outside and anyone can see in -- for same reason, it can be a bit noisy at times)the entire property is funky, in a playful way. photos on this site will show you why.staff is friendly and anxious to please. any major problems should go to the general manager, abraham, who is eager to make the hotel as good as possible.oh, the location. no car is needed. you are 5 minute walk to truman white house, 10 minutes or less to mallory park/sunset pier. also greene street is the same area and has a lively night life as well as key lime pie stores every few steps.hemingway house is towards the other end of Duval street, but can be reached in less than 20 minutes if you don't stop at all the stores and eateries along this main street. go another 10 minutes or less, and you will be at the end of Duval, and reach the southernmost point in the continental u.s. -- where the famous buoy sits. you may need to wait on line a few minutes to take a photo at that spot. also, a great cafe right on the beach there. finally, for dinner, you can almost throw a dart and find a terrific place within walking distance of the saint. have fun!Dear ischloss,We greatly appreciate that you took the time to write such a thorough review about your recent stay at The Saint Hotel Key West. We hope that when your travels bring you back to Key West, you will once again choose The Saint and give us another to earn that 5-star rating!Cheers!",2017
4.0,"Clean, nice staff and wonderful pool. Great location, but because of that it's pretty noisy. The decor was not my fave, but that's not a big deal. There were little things off like no mini fridge or fan in the bathroom.Thank you for your feedback. We are always looking for ways to improve our property.",2017
5.0,"We stayed for New Years Eve 2016. From the minute we walked in the door we were treated like preferred guests. Abraham and Maria made us feel right at home. They were even kind enough to keep the bar open so we could enjoy a drink after a long day of travel. Paul, Lane, Justin and Jess were all fantastic behind the bar. The Shipwreck was out of this world and Paul should be nominated for Sainthood for the way he makes this drink. Overall, we had a fabulous stay. The pool was warm and with some adjusting of chairs we were able to catch some sunshine. The hotel location was absolutely ideal. We walked everywhere and there were wonderful places to eat and drink all around us. This is the place to stay in Key West! Thank you so much for taking the time to provide feedback regarding your recent stay with us. We are so happy to hear that you enjoyed your stay with us and that you were able to indulge in one of our delicious drinks. We will be sure to pass along all of your kind words to each staff member you mentioned. Please come back and see us!",2017
5.0,"A hip vibe and soothing lounge music greet you at this fairly new, white-clad, 36-room property located steps from Duval Street, the main drag in Key West. Staff seem a bit over-taxed at times but they bend over backward to assist with everything from meals, room service, taxis, and logistics. Service was excellent, starting with the smiling assistance of bellman Gustavo, who is helpful, not to mention easy on the eyes. Rooms are simply decorated in a modern white motif with blue accents. Blue lighting predominates on the exterior, too. Many of the rooms open with balconies and patios to a lap-style pool crowned by a waterfall and Buddha at one end. Careful - they do have some rooms accurately billed as petite that would be cramped for a couple. My Superior King was spacious enough and comfortable, and was part of the new remodel/construction. You may want to request a newer room. The location cannot be beat. It sits in a relatively quiet block of the otherwise clamorous Duval Street. Through a side gate you step right onto Duval. Go left and hit all the iconic bars from Hemingway days. Go right and there are more of the same, including all of the gay bars and clubs that are only 4 to 6 blocks away. I walked to the marina for several excursions, to the southernmost point and south beaches. The hotel has bikes available at no charge. I only needed a taxi to get to the airport and far-off marinas for some of my excursions. Overall, this property served me well. Its common spaces are chic and modern, the rooms are comfortable, and the people working there make things as easy as possible.Thank you so much for taking the time to provide feedback regarding your stay with us. We are thrilled to hear that you enjoyed your time and the amenities of our property! We will be sure to pass along all of your kind words to our employees so that they know their hard work is appreciated. Please, come back and see us!",2017
5.0,"Didn't do a review for our March/April visit but our stay for July/August was just as good and as always its like coming home to Family, our Maid Ada is an absolute star and looked after us to perfection, all the girls in the coffee shop are great and even have our order prepared if they seen us walking up for our morning coffee, special mention for Whitney who was good enough to take us shopping one day, Suncoast you have lots of real stars working here that make our trips great and even harder to leave on our long journey home,see you all in March 2018.",2017
5.0,"My wife and I recently moved to Vegas, and come here fairly regularly. We recently visited Salvatore's Italian restaurant for our anniversary dinner. This place is right out of Good Fellas - great ambiance, and old school vibe with great food. We've never stayed here, but always enjoy gambling here and coming for an occasional drink, or to watch a movie at the theater.",2017
4.0,"Went to eat at their buffet. They have a variety of foods. Good food for a great price. If it's your first visit, you get a discount on the buffet. We also did a little bit of gambling. I was in town visiting family and they informed me of other things you can do such as bowl and catch a movie.",2017
5.0,"I love the small size overall. This is my third time here because I tag along while my husband is at a conference. The pool is perfect, with full sun AND cabanas. There is a wide choice of restaurants and all are well served. We saw a movie while there and had a nice choice of current movies.",2017
4.0,We had a wonderful stay at the Suncoast our hotel room was facing the pool and the views were absolutely perfect. It's very nice to visit Las Vegas and kind of get out of the rat race of downtown. Nice location about 20 minutes from the strip. Hotel was very clean plenty of stuff for the kids to do also the arcade was inexpensive and the gentleman that work there was very helpful. The pool area was beautiful and they also have bowling with tons of lanes and a movie theater which neither did we get to explore. We were there to visit family and kind of busy running around. I would Highly recommend this hotel to people visiting with kids to Las Vegas. Pictures are Views from our room 455. The only reason I did not give it an excellent is because you have to walk through the casino to get to the hotel room and you feel like you smoke a few cigarettes by the end of the Walk. I'm not a cigarette smoker,2017
5.0,With several shows going on everything near the strip that is reasonable was sold out.I stay at Coast Casino hotels most often when in Vegas so decided to try the suncoast. Yes it is a bit off the beaten path but you're back in the action in 15 minutes... That said the rooms are big as are the bathrooms the staff is super friendly and the restaurants are great...If you like Golf...you're right next door to Angel Park Golf club...didn't have the time to try it out but the reviews are good.,2017
4.0,Decent hotel. Nothing fancy. Just the basics. Even the casino area is quite small and only has basic games and machines. If you need a clean room to just sleep in. This is the place. If you need excitement. Then this is not the place for you.,2017
3.0,"I just got back from my 4 night stay here at the SunCoast hotel. I have to say that rooms are spacious, nice and very clean. Valet staff was also nice and was understanding when I forgot a couple items and the gentlemen who helped us carry our bags was very kind and welcoming as well. On the other hand, costumer service is very bad.Front desk staff is horrible. At some point, there was three families in line and all three of the front desk agents were looking at their computer screens completely ignoring that they had guests waiting to check in and check out for about 5 minutes (didn't even look up once). One afternoon I tried to order room service at around 2:40 and to my surprise the lady on the phone advised me that there wasn't anyone to take my order at the moment. So If i wanted to eat I had to go downstairs to the restaurant. At the restaurant, the staff was welcoming. They seated us quickly. But their attention to detail was missing. I had asked for a drink with ice and they would forget the ice. I order a plate a fruit which they completely forgot and tried to charge me for it. Thankfully I remember and got the charge voided. At the check out, a lady with white hair helped me and when I asked her for a bill she replied in a rude tone, Yeah! That's what I'm doing. Might not sound like a bad response but it's the way the person says it that has a bad effect. When I first arrived I immediately thought this was a beautiful hotel. Which it is, but I do believe the staff needs to have some costumer service orientations. (Or perhaps consider hiring younger more friendly people). Hello Angy F,Thank you for your recent visit and for leaving such thorough feedback! At Suncoast, we view all criticism as constructive and rely on it to provide better service and entertainment for our guests. Our team members strive to be friendly and personable during every interaction and are taught that service should always be prompt and accurate. It is disappointing to learn that we were unsuccessful in meeting these high standards during your time with us and I am sorry that it caused you to have less than a five star visit. Your comments will be forwarded to the appropriate management so that they can address and resolve the issues you have reported. Again, I apologize that you were not able to enjoy the high quality service Suncoast has become known for but urge you to visit in the future to experience the improvements caused by your comments.",2017
5.0,"For us it was a fabulous location getting on rail to Cubs game and shopping for what we wanted to do. It's was easily accessible for dining as well Everyone in the hotel was very kind and were able to help with any questions we had Hello Pam D,We are glad our location made your visit to Chicago ideal for your Cubs game! Our service level is something we pride ourselves on and glad it showed during your trip. We hope to see you next time in town!",2017
4.0,"We stayed in a small queen room for 2 nights. The room is small, but comfortable. I will say, however, that the bed is on the hard side and not the most comfortable. The sheets have a papery feel to them as well. But the pillows are fluffy. Not the typical hotel bed where you feel like you're sleeping on clouds, but it does the trick, I suppose. Still, all in all, the staff is friendly and the location is really convenient if you'll be spending time downtown. The room is quiet and the wifi is free. It's also affordable. Based on that, I recommend it.Dear Ann C,Thank you for your recommendation! We sincerely appreciate you taking the time to provide feedback about your recent experience.We look forward to welcoming you back in the future.",2017
5.0,"Best price hotel in the city! Great location, walking distances to everything! Staff was professional and friendly. If you needed something, they were on it! Our room was very modern, clean, and beds were comfortable. Very quiet for when you are ready to rest! Classy place.",2017
5.0,"Comfortable and clean rooms with a friendly staff. The hotel was very quiet - I heard very little noise from other guests. The amenities included complimentary bottled water near the elevators and snacks in the 2nd floor business center. The hotel's location is excellent and right on the river. I would stay there again without hesitation.Hello nchat1,Thank you for the kind words regarding your experience. We work hard to ensure our guests are happy and it clearly paid off! We look forward to having you back with us next time you come to Chicago!",2017
5.0,"We had a couple of days to spend in Chicago and wanted a hotel close to our car rental and to a train station, this place fit the bill. It's right in the middle of downtown Chicago and within walking distance to pretty much everything. It wasn't too cheap compared to normal hotels but all the other hotels close by were a lot more expensive so it felt like a good deal.It's a very simple lobby with just a couple of people in the reception and you could check in via a touch screen. There was a restaurant right next by but we didn't try it. There's plenty of restaurants and shops everywhere close by anyway.We ordered a room with two beds because of our kid and was expecting two beds close together, but we got a huge room which was pretty much two rooms in one with a hallway in between. It had two TVs and two bathrooms. I don't know if we just got lucky and got the biggest room they had for that price or if they're all like that. It was a great surprise for us and our kid could even play hide and seek with us!",2017
5.0,"The best thing about The River Hotel is the staff! They make you feel extremely welcome and that they cannot do enough to accommodate you. I was particularly impressed with Pedro on the front desk, who was cheerful and obliging, and a great ambassador for the hotel. The location is perfect, and the rooms both comfortable and private. Great value for money. I thoroughly recommend the hotel to anyone visiting Chicago.Dear azelinaf2017,Thank you for giving us a perfect rating and for recommending our hotel to other travelers. I'm sure our entire hotel staff enjoyed catering to your needs as much as you enjoyed your stay. Pedro is great and a big part of our team and I will be sure he sees your kind words. Thank you for taking the time to recognize him as you have.Please come see us again!",2017
4.0,"Stayed for a weekend trip in Chicago. Hotel is in the perfect location in the city centre. Walking distance to Millennium Park. Great room - compl. upgraded was provided to us so we had 2 queen beds and 2 bathrooms so the room was very spaces and was always kept clean. Complimentary water bottles are refill stations on every floor as well as coffee on level 2. Staff is amazing and have great advice on restaurants and places to visit. Only issue with my room was that it looked out towards trump tower - not exactly what you want to wake up to each day.Hello Helen D,Thank you for choosing Chicago River Hotel during your recent travels. We are delighted to hear you enjoyed your complimentary upgrade and enjoyed the extra space. We are very lucky to be right in the middle of the city and within walking distance to all major attractions. We are also glad to hear you found the staff to be amazing as we pride ourselves on our service. We look forward to seeing you again next time you come to Chicago!",2017
5.0,"I stayed at this Motel 6, 311 Courtland St NE, Atlanta, GA, in August last year for a conference my job would not fund. I was totally on my own dime and so needed to economize. What a great deal this place was! The conference hotel was the Hilton literally next door, and those poor schmucks over there were paying over three times what I paid! For the same location! My room at the Motel 6 was clean, the bed was comfortable, the parking was FREE, AND I had a small balcony off my room on the 2nd floor! The staff was nice - what I saw of them. Granted, the staff at Motel 6 is small - there is no room service, no restaurant, and no bar at Motel 6. But they have all that at the Hilton next door and all over downtown Atlanta so Motel 6 doesn't need it!!! I will stay at this Motel 6 every time I have to go to Atlanta from now on. The location is perfect. I felt as safe as anywhere else I have stayed in Atlanta. What a sweet deal!",2017
1.0,"I booked my reservation on Motel 6's website. Upon arriving I requested to see my room before checking in. The hotel clerk refused my request and stated that it is the companys policy NOT to allow a person to see a room until after checking in first. (This should have been my first clue to leave.) The hotel clerk stated that after I have checked in that I could inspect the room. Furthermore, the hotel clerk stated that if the room was not satisfactory that I could leave without being charged. Both the room and the building were not satisfactory. It was 90 degrees in Atlanta on my visit and my room as well as the hallway in the building was hot and was not as comfortable as it should have been. The ice machine in the building hallway was in desperate need of repair because it was making an extremely loud humming sound that could be hear all the way down the corridor. The sheets on the bed needed to be changed. The hotel clerk refused to change the sheets and stated that if I wanted them changed that I had to remove the sheets myself. I have never heard of such nonsense. Lastly, the amount of money that the hotel wanted to charge me was 18.00 higher than the amount I was quoted when I made my reservation. Thus, with the bad conditions as well as the bad attitude of the staff, I left Motel 6 the SAME DAY and checked into the Marriott for just 7.00 more than what Motel 6 was charging per night. However, the Marriott gave me a free breakfast each morning compared to Motel 6 only serving coffee.The Motel 6 hotel clerk did not refund me the full amount of the charge to my credit card account. My credit card was charged for one night's stay. I wanted to get out of there so badly that I did not argue with the hotel clerk. I just disputed the charge with my credit card company and received an instant refund. So for the reasons cited above is why I would not recommend this hotel.",2017
5.0,"I cannot recall the last time I had an issue at a Drury Inn. Well, we did not have one at this location. The room was comfortable, the staff was attentive and helpful, and it was nicely priced more importantly, we got the last available room for the evening. Next, their complimentary breakfast was good, as well as their late afternoon meal from 5 PM 7 PM. Also, you have to have a key card to access their customer parking area. It was a nice feature which prevents people with ill intentions from driving around scoping out the scene.",2017
4.0,"We spent 1 night here before a flight out of Atlanta.Pros:Super friendly staff. When we checked in the lady in reception was immediately welcoming and happy to answer my questions. Then the guy that shuttled us to the airport the next morning was just as friendly. In fact he got off the bus at the airport to unload our luggage and explained step-by-step how to get to the international terminal. Great staff!Breakfast: awesome! Sausage and eggs were delicious. They had so many choices!Room: huge room with great a/c. Two tvs and plenty of storage space. There was some dried soap on the shower wall that probably should have been cleaned before we checked in, but it's just soap, so no big deal. Also worth noting: I never heard an airplane during the night. I was worried that staying so close to the airport would be loud, but it wasn't at all. Park fly parking area is closed off and well-lit. Hopefully my car is safe. If not I'll edit this review to reflect any issues. Cons:We had an issue with the plumbing in our room. We were only there from 8 pm to 6 am so I can't say whether this was ongoing or resolved, but the toilet didn't flush well. Like it was almost backed up, but it would still flush a little. Also, it would be great if the hotel had a luggage scale. I would definitely stay here again! Con",2017
5.0,"As said in the title, I don't have a single negative thing to say about this hotel. Every member of the staff was as nice as can possibly be, rooms are nice housekeeping does a great job, and the complimentary breakfast AND dinner were delicious. Not to mention the complimentary dinner includes (3) drinks. Great location right by the airport easy in easy out, and there are some great restaurants within walking distance.",2017
5.0,"we have stayed at the drury near the Atlanta airport for the last 3 years. great accomodations, friendly staff, affordable, clean, ample parking, etc. very family friendly. will continue to stay here when I have to go to Atlanta",2017
4.0,"We evacuated to this hotel ahead of Hurrican Irma from Florida. The staff couldn't have been nicer or friendlier. Decor not much, but decent size room. The 4-star rating is for the staff and extra's. They have nice amenities--indoor/outdoor pool, small fitness room, but very nice and accommodating hot breakfast (free) AND free Happy Hour with 3 drinks each AND hot and cold appetizer buffet, which was enough to eat as dinner. There was nice green, tossed ( fresh) salad, soup, chili, hot dog bar, nacho bar, Italian pasta, chicken fingers, cheese, fruit, and one to two other items I do not remember. What I ate was good--did not try chicken fingers. Thought it was a nice extra for what you would normally pay for a hotel.",2017
3.75,"Darkness of room in Daylight Great simple breakfast and location for South Beach, pleasant approachable Host",2017
4.6,"Bad: Breakfast is exactly the same every day and if you spend there 3 or more days you need a little wider choice. Good: The hotel has an excellent location, and is in walking distance from the beach. The staff is kind, the room is fine and clean, the coffee is good, considering the prices this is a good choice. You can find nice restaurants nearby, shops and bars too.",2017
4.8,Good: Wonderful location. Fantastic staff. Beautiful Art Deco building.,2017
2.9,Bad: The staff wasn't very friendly and the carpeting in hallway was creepy and looked dirty. Good: Located on a quiet street,2017
5.0,Good: James an Mike were great.....they gave me everything I needed an made me feel very comfortable. The lady that served breakfast was very nice also .Very clean....I will stay there again......5 min. walk to the beach w/ a beautiful park on the way.,2017
5.0,Bad: We had a bit of a problem with our keycards but the staff was so friendly and helpful. Good: The staff was very pleasant. The room was very clean and comfortable and the shower was AMAZING! Great location also. Walking distance to Ocean Drive and Collins Avenue. Would definitely stay here again!,2017
5.0,Bad: Nothing bad. . Good: Great location. Within walking distance to everything we wanted to see.,2017
4.4,Bad: The 'bathroom' area was open to the sleeping area. It was a unique design and certainly made the room seem larger. It was just a little odd. Also had to be careful about not hitting my head on the edge of the TV that was mounted on the wall between the sleeping area and the bathroom area. Good: The room was very spacious and the bed was quite comfortable. We were only there for the night but it was a pleasant stay.,2017
1.65,Bad: Scam more charge of parking and take from my credit card without telling me . Good: Location,2017
3.35,"Bad: Advertised amenities came up majorly short. Mini bar is locked and does not have any alcohol. Shower appears to have steaming functionality, but didnt work. Breakfast was bread, cereal and hard boiled eggs. Considering you pay 20+ in resort fees, you'd think they'd put a little more effort into the little things. Good: Room was gorgeous, bed was comfortable, shower was nice, starbucks coffee machine is nice.",2017
1.9,"Bad: Pictures were not accurate. The halls were dark and dirty. The floor in the room was not very clean. Did not know that there was not an elevator. Thankfully, we were on the ground floor. The eating area was very crowded. Hard to find seating. Good: Location",2017
4.15,Bad: No pool :(. Good: The perfect Location,2017
3.75,"Bad: Darkness of room in Daylight. Good: Great simple breakfast and location for South Beach, pleasant approachable Host",2017
5.0,"This is the sixth time we've stayed here. Great rooms, excellent service, and a sweet breakfast with a make omelettes to order chef! Close to USAFA and lots of good stuff. Colleen is the bomb, and will give you wonderful personal service!",2017
5.0,"Stopped here after my son's Doctor visit at Geisinger. Very relaxing, enjoyable atmosphere, excellent service and the food was exceptional.",2017
5.0,"I went to the Pine Barn for a baby shower and it was beautifully decorated, quiet and wonderful service. So wonderful to have a historic Inn in our area!",2017
4.0,"Clean, modern, friendly staff and great location to the airport. Food available nearby. It is a quiet and secure neighborhood that is especially good for business travelers. Lives up to the reputation of the brand.",2017
4.6,"Bad: Would have enjoyed a restaurant in the hotel with a bar. One additional chair in the bedroom would have been great. Good: Clean room, comfortable beds, nice location and a friendly staff.",2017
3.75,"Bad: We felt that the hotel was overpriced for the amount we paid. Neither my wife nor I felt that it was worth 265 a night. We make it a point to stay at Hilton properties whenever possible, and this was our first visit to a Hilton Garden Inn it will probably be our last. While the property was nice, it was not what I expected for the price. We get a better value from Hampton Inns. Good: Our room was well appointed and comfortable. As I have come to expect from Hilton properties overall, the hotel was nice.",2017
4.15,Bad: Outside the center and hard to reach without car! Internet usage requires registration with many personal details. Good: Good offer for the price!,2017
5.0,"Bad: Short on hot water during the evening. It was fine during the morning hours. When I mentioned this at the desk they promised to look into it and adjusted my bill to compensate. Good: Very clean, attractive. Good value for the money.",2017
4.0,Only spent 1 night here. Clean and spacious rooms. Good varied breakfast included. Bed was very comfortable. Would recommend this motel for short stays. Free parking. San Luis Obispo itself is a very nice town!,2017
4.0,The motel has a pleasant classic feel and appearance which is slowly disappearing from our cities. It was clean and the grounds were well kept. I enjoyed the casual atmosphere.Prices were appropriate. The pool area is nicely set up.,2017
5.0,"Charming historical hotel in downtown Historic hotel in downtown Bradenton with beautiful lobby. Friendly staff. My room was huge and well-appointed. The complimentary breakfast was adequate but nothing special. Very convenient - just a few blocks from Main Street restaurants, the museum, and river walk.",2017
5.0,Brand new hotel and GREAT STAFF! We got the GIANT 2 queen suite...the room was ENORMOUS! Quiet and a wonderful breakfast included! Great location and greeted with wonderful courtesy. Any question or concern was immediately taken care of!,2017
3.0,Great downtown location with easy access to local businesses and downtown historical points. Friendly staff with no frills comfortable accommodations at a fair price. Within walking distance to downtown tourist attractions. Easy to get to.,2017
4.0,"We were very happy to have found this place on short notice. No frills, but no hassle either! It could use some paint on the outside, but the inside was clean, functional and exceeded our expectations. Not too far from downtown. We would go back.",2017
4.0,This hotel is located in the center of the historic district and is a short drive from wine/farm country. The staff is extremely nice but lacks the polish of staff at comparable hotels in larger cities.,2017
5.0,"Courteous and helpful staff. Very impressed by the cleanliness of the hotel. It was a little pricey, but comparable to most hotels in the area. The gym was very clean and all of the equipment was very well kept.",2017
4.0,"No frills room, clean. Not high priced. The real seller for us was the hot dinner with free drinks. Then a hot breakfast also free. Food was good especially for dinner. We would definitely stay here again.",2017
3.0,"While this is a very nice hotel I can't say that it is better than others in the area charging a lower price. Considering how much they charge you'd think they at least would offer a continental breakfast. Breakfast here is 10Thank you for your feedback, we do offer a Hilton Honors program,you are awarded points for each stay that offers great perks throughout the year, please consider signing up.",2017
4.0,"Park right in front of your door! Rooms have flat screen, wifi, micro, fridge. However, no coffeemaker. A little on the high side compared to similar places we've stayed, but still reasonable. No ice machine either.",2017
4.0,"We stayed in room 108 (king) and enjoyed a quiet, clean, modern room with perfect proximity to downtown PS. Easy parking. Able to have our pet (cat) stay with us for no additional charge. Would stay again!We are so glad you enjoyed your stay with us and hope you will come back and see us again",2017
5.0,"I can't say enough good things about this hotel. First off the staff ---every single staff member--- was helpful, courteous and went out of their way to go extra mile to make sure our stay was great. The housekeeper even took the time to arrange my kids stuffed animals in fun and creative ways. Second this was the cleanest hotel I've ever stayed at. I'm a slight germ a phobe so hotel rooms can bother me. I was so comfortable in the room because it was so clean. Third, the breakfast was good and had a nice variety. Lastly the little touches like the lemon water at foyer, the milk and cookies at 8 each night and the treasure box for the kids at check out all made the stay extra memorable. Thank you for a wonderful stay. Heather",2017
5.0,"This is by far the best Hampton Inn my wife and I have ever stayed in, and we've been in quite a few. For that matter, it's one of the best of its class among all of the hotels we've known. We had a nice, clean suite, quiet, well lit, neatly arranged with a desk/divider between the very comfortable bed and the sitting area. Staff were friendly and polite, the breakfast good, prices reasonable. Little notes left by the cleaners were a nice touch. Our only complaint was that the wireless Internet kept dropping out on checkout the desk clerk apologized and said that the hotel has been trying to solve this problem (our room also had an ethernet cable, unusual these days, but I hadn't brought an adapter for my laptop). In spite of this - not enough to affect the rating - highly recommended!",2017
2.0,Nice property and rooms but the service was awful. Hard to get attention from front desk. Multiple requests needed to get issues resolved. It's a big hotel but doesn't have the customer service needed.,2017
5.0,Our family had an awesome experience here! Just incredibly clean and up to date suite. Loved the kitchenette. Very quiet and safe. Comfortable beds and a polite staff. Very affordable. Will come again!!,2017
3.0,"First off, the bed was super comfortable. But... Room cleanliness could be better, linens stained, breakfast worse than most, on the very end of strip bordering sketchy neighbors. Lots of other choices in area.",2017
4.0,"The hotel staff makes you feel welcome. The rooms were clean and fresh. This is a great place/location to stay, the hotel was in an area where I felt safe and local area clean. there was several resturants and stores in walking distance.Thank you taking the time to complete the survey.We look forward to your future visits with us. Vina GM.",2017
4.0,"Nice hotel with very friendly staff. The hotel has recently remodeled their rooms, they are clean and comfortable. Great location for restaurants exploring old town Portland. This is not a high end property, but very nice for the price convenience.",2017
5.0,Beautiful hotel. Rooms clean. Pool very nice. Restaurant in hotel was excellent- food and mix drinks delicious. Only critique would be needing to ask for more than 2 towels (in a room we checked in with 4 ppl).,2017
5.0,It was a great experience I would recommend them to anyone,2017
3.0,Rudeness at front desk. When we checked in the front desk person was unfriendly and short of patience with my hard of hearing issue. We witnessed a very insulting exchange from a front desk person to another guest. Housekeepers were very pleasant and helpful. Rooms were small and did not seem up to the Doubletree standard we have seen in other Doubletree hotels.,2017
3.0,Hotel was beautiful. Parking is weird. Paid 20 a night or you have to figure out how to park outback for free. No microwave or fridge in room only avaliable in suites. They kept messing up on room charges. Charging a 150 deposit fee saying it's a 50 fee per night you stay. Didn't make sense. Double charger a friend who was staying in the room next to ours. The staff was nice. I think it was a lot going on due to graduation season.,2017
4.0,Needed a bed that was supportive not lumpy. Too much constru tion noise outside. Need to go around building not to have to climb steps to get to room.,2017
4.0,"This is hard to do because the owners are really nice, but I have to be honest. There is a smell that seems to be in every Days Inn I've ever stayed in. Like..the rooms have a TASTE to them that isnt pleasant. I'm not talking about smoking rooms. My room was non-smoking, and it had that taste. I think it may be a product/room freshener or something that lingers. The furniture had sticky spots even after the room was cleaned, and I think its from that product. The smell gets all in your clothes, cigarettes..not good. Would I stay again Maybe. The pool was fun. The Asst Manager came to help me with an appliance issue, and while he did some things, he was supposed to come back and he never did. The pool was fun. There are all kinds of shopping and food around there. Wal-Mart/Golden Corral around the corner, good food right next door (mostly fried food though). Would I stay there again Maybe..but only AFTER seeing/smelling my room first.",2017
3.0,The hotel was perfect for a place to lay your head. Conveniently located.,2017
2.0,"My daughter and I stayed for one night. I checked in around 8:00 PM and no one was at the desk and there was no bell or any other way to notify staff we were waiting. After a short wait someone came in from a side office area and checked us in, but made no acknowledgement that we were waiting. Shortly after we got to the room I picked up the remote to turn on the TV and found the back cover for the batteries was missing. I pressed the power button on the remote and the TV did not turn on, thinking that because the cover was missing it was the batteries. I removed the batteries and put them back in but that did not work. I then tried to turn on the TV directly and still no power. After tracing the power cable I found that it was unplugged. The power cable would not reach the wall outlet so I plugged it in to the desk lamp on the counter next to the TV. Later that night I saw what looked like a roach crawling on the wall in the bathroom. The bathroom was the size of a small closet where the door had just enough clearance to open before hitting bathtub. There was maybe 3X4 floor space in the bathroom itself. The bed was extremely soft.",2017
2.0,"I understand that this is an older hotel, but I would hope with the Days Inn name, it would be kept up better. The rooms are in drastic need of updating. The room was not as clean as one would expect, and the elevator was dirty. As far as the free breakfast....disappointing doesn't begin to express it. One guest advised one of the staff members that the hot food was not being kept at the required temperature (in fact, it was cold) and there was NOTHING done. The milk for the cereal was left in a pitcher on the counter to get warm. The staff that we encountered was pleasant, but it was not enough for my husband and I to stay there again.",2017
4.0,very comfy just wished we had a couple more blankets for us.,2017
4.0,I was bitten by something in the room and when I brought it to the attention of the staff it was minimized by general manager. Poor customer service when initially I wasn't asking for a refund or any compensation. I now will go to the doctor and have them tell them that they are some type of insect bites.,2017
5.0,Service was excellent,2017
